categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Noisy,0.7999,CTX195603828,1,11,Pracoviště 1/56 : Práce na tomto úseku uzavřena.Rozšířenou,Pracoviště 1/56 : Práce na tomto úseku uzavřena.Rozšířenou,,,ces_Latn,0.9999,ces_Latn,0.9999,33.00,8,58,0.0517,0,0,0,0,0,0,0.0000,0.4375,0.5111,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9808,CTX195603828,1,12,"křížovou sondou bylo ověřeno ukončení hradby středního vslu,","křížovou sondou bylo ověřeno ukončení hradby středního vslu,",,,ces_Latn,1.0000,ces_Latn,1.0000,32.50,8,60,0.0167,0,0,0,0,0,0,0.0000,0.4340,0.6538,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9884,CTX195603828,1,13,připnutého k jižnímu srázu hradiska a horizontální a vertikální,připnutého k jižnímu srázu hradiska a horizontální a vertikální,verti,,ces_Latn,1.0000,ces_Latn,1.0000,53.00,9,63,0.0000,0,0,0,0,0,0,0.0000,0.4182,0.3818,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9888,CTX195603828,1,14,výzkumnou metodou zjištěn charakter opevnění přemyslovského,výzkumnou metodou zjištěn charakter opevnění přemyslovského,přemyslov,kální,ces_Latn,1.0000,ces_Latn,1.0000,38.00,6,59,0.0000,0,0,0,0,0,0,0.0000,0.4074,0.5741,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9645,CTX195603828,1,15,typu s kamennou a roštovou dřevěnou konsttukcí valového,typu s kamennou a roštovou dřevěnou konsttukcí valového,,ského,ces_Latn,1.0000,ces_Latn,1.0000,135.00,8,55,0.0000,0,2,0,0,0,0,0.0875,0.4583,0.6042,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9708,CTX195603828,1,16,tělesa.Pozůstatky dřevěné konstrukce místy i positivně nachovány.,tělesa.Pozůstatky dřevěné konstrukce místy i positivně nachovány.,nacho,,ces_Latn,1.0000,ces_Latn,1.0000,79.50,7,65,0.0308,0,0,0,0,0,0,0.0000,0.4068,0.5088,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX195603828,1,17,,,,vány.,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.8856,CTX195603828,1,18,Pracoviště 2/56: Na tomto úseku pare 826 zachyceny stopy,Pracoviště 2/56: Na tomto úseku pare 826 zachyceny stopy,,,ces_Latn,0.9842,ces_Latn,0.9842,108.50,9,56,0.0357,0,0,0,0,0,0,0.0000,0.4286,0.5250,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9598,CTX195603828,1,19,jižní hradby na okr- ji hradiska s kamennou,jižní hradby na okr- ji hradiska s kamennou,,,ces_Latn,0.9998,ces_Latn,0.9998,112.00,8,43,0.0233,0,1,0,0,0,0,0.0437,0.3889,0.4286,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9513,CTX195603828,1,20,patou ve formě zřetelné kamenné podezdívky.Za touto kamennnou,patou ve formě zřetelné kamenné podezdívky.Za touto kamennnou,,,ces_Latn,1.0000,ces_Latn,1.0000,209.00,8,61,0.0164,0,2,0,0,0,0,0.0875,0.4444,0.6415,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9826,CTX195603828,1,21,podezdívkou zjištěn sídlištní prostor s popelovitými vrstvami,podezdívkou zjištěn sídlištní prostor s popelovitými vrstvami,,,ces_Latn,0.9992,ces_Latn,0.9992,66.00,7,61,0.0000,0,0,0,1,0,0,0.0000,0.3636,0.5455,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9421,CTX195603828,1,22,"a nálezy , příčně členěný zídkou a řadou kůlů.e nutno zde rozlišit","a nálezy , příčně členěný zídkou a řadou kůlů.e nutno zde rozlišit",roz,,ces_Latn,1.0000,ces_Latn,1.0000,79.50,12,66,0.0303,0,0,0,0,0,0,0.0000,0.4545,0.4906,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9485,CTX195603828,1,23,2 základní slovanské sídlištní fáse a třetí ve formě stavební,2 základní slovanské sídlištní fáse a třetí ve formě stavební,sta,lišit,ces_Latn,1.0000,ces_Latn,1.0000,52.00,10,61,0.0000,0,0,0,0,0,0,0.0250,0.3922,0.4510,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8832,CTX195603828,1,24,úpravy. Z nejstarší fáse pocházejí 3 hluboké zásobní LÁzE,úpravy. Z nejstarší fáse pocházejí 3 hluboké zásobní LÁzE,,vební,ces_Latn,1.0000,ces_Latn,1.0000,93.00,9,57,0.0175,1,0,0,0,0,0,0.0778,0.4167,0.4894,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX195603828,1,25,j ámy .,j ámy .,,,,0.0,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9297,CTX195603828,1,26,Pracoviště 5/56: Sondou bylo zachyceno prostorově omezené řadové,Pracoviště 5/56: Sondou bylo zachyceno prostorově omezené řadové,řa,,ces_Latn,1.0000,ces_Latn,1.0000,41.25,8,64,0.0312,0,0,0,0,0,0,0.0000,0.4444,0.6154,False,False,True,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX195603828,1,27,pohřebiště s 20 hrobovými jamami a 57,pohřebiště s 20 hrobovými jamami a 57,,dové,ces_Latn,1.0000,ces_Latn,1.0000,40.00,7,37,0.0000,0,0,0,0,0,0,0.0000,0.4444,0.4444,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9576,CTX195603828,1,28,"pohřby.Hroby byly obloženy kameny,kostry v natažené poloze","pohřby.Hroby byly obloženy kameny,kostry v natažené poloze",,,ces_Latn,0.9995,ces_Latn,0.9995,203.00,7,58,0.0345,0,0,0,0,0,0,0.0000,0.4231,0.6400,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9031,CTX195603828,1,29,"V-Z orientace,často etažovitě nad sebou uložené.Většina pohřbů","V-Z orientace,často etažovitě nad sebou uložené.Většina pohřbů",pohř,,ces_Latn,1.0000,ces_Latn,1.0000,127.00,7,62,0.0484,0,0,0,1,0,0,0.0000,0.4464,0.5094,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9290,CTX195603828,1,30,byla bez milodarů a bez ozdob. ' jedné čtvrtiny byly přiloženy,byla bez milodarů a bez ozdob. ' jedné čtvrtiny byly přiloženy,přilože,bů,ces_Latn,1.0000,ces_Latn,1.0000,153.00,11,62,0.0323,0,0,0,1,0,0,0.0000,0.4038,0.6000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9579,CTX195603828,1,31,"věci osobní potřeby.""atím byl nejpříznačněxjší pohřeb muže","věci osobní potřeby.""atím byl nejpříznačněxjší pohřeb muže",,ny,ces_Latn,1.0000,ces_Latn,1.0000,82.00,7,58,0.0345,0,0,0,1,0,0,0.0286,0.3846,0.5600,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9416,CTX195603828,1,32,"s 2 železnými nožíky a brouskem, a pohřeb dítěte s esovitou","s 2 železnými nožíky a brouskem, a pohřeb dítěte s esovitou",,,ces_Latn,1.0000,ces_Latn,1.0000,70.00,11,59,0.0169,0,0,0,0,0,0,0.0227,0.4583,0.5957,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9599,CTX195603828,1,33,"bronzovou záušničkou ,perlovým náhrdelníkem a částí textilie.","bronzovou záušničkou ,perlovým náhrdelníkem a částí textilie.",,,ces_Latn,0.9963,ces_Latn,0.9963,127.00,7,61,0.0328,0,0,0,0,0,0,0.0286,0.4182,0.5283,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9796,CTX195603828,1,34,"Pohřebiště lze předběžně datovat do mladší hradištní periody,","Pohřebiště lze předběžně datovat do mladší hradištní periody,",,,ces_Latn,1.0000,ces_Latn,1.0000,52.00,8,61,0.0164,0,0,0,0,0,0,0.0000,0.3889,0.4717,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9704,CTX195603828,1,35,lze je určit jako křeštanské. Významná je sama existence pohřebiště,lze je určit jako křeštanské. Významná je sama existence pohřebiště,pohře,,ces_Latn,1.0000,ces_Latn,1.0000,68.00,10,67,0.0149,0,1,0,0,0,0,0.0550,0.3966,0.4561,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9804,CTX195603828,1,36,"na hradišti, jeho umístění v těsné souvislosti s jezírkem","na hradišti, jeho umístění v těsné souvislosti s jezírkem",,biště,ces_Latn,1.0000,ces_Latn,1.0000,24.25,9,57,0.0175,0,0,0,0,0,0,0.0000,0.4082,0.4792,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9685,CTX195603828,2,1,"u Libuše.Pohřebiště není celé prokopáno,v příštím roce bude nutno","u Libuše.Pohřebiště není celé prokopáno,v příštím roce bude nutno",,,ces_Latn,1.0000,ces_Latn,1.0000,108.50,9,65,0.0308,0,0,0,0,0,0,0.0000,0.4211,0.5636,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9802,CTX195603828,2,2,celé prozkoumat plošným odkryvem při čemž byde naděje objeviti i,celé prozkoumat plošným odkryvem při čemž byde naděje objeviti i,,,ces_Latn,1.0000,ces_Latn,1.0000,158.00,10,64,0.0000,0,0,0,0,0,0,0.0000,0.4182,0.5636,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9701,CTX195603828,2,3,kostel nebo jiné centrum hrobové akumulace.,kostel nebo jiné centrum hrobové akumulace.,,,ces_Latn,1.0000,ces_Latn,1.0000,82.00,6,43,0.0233,0,0,0,0,0,0,0.0000,0.4211,0.5405,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9902,CTX195603828,2,4,Vystopování tohoto pohřebiště je hlavním úspěchem předchozí,Vystopování tohoto pohřebiště je hlavním úspěchem předchozí,,,ces_Latn,1.0000,ces_Latn,1.0000,19.75,7,59,0.0000,0,0,0,0,0,0,0.0000,0.3962,0.5283,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9261,CTX195603828,2,5,fosfátové metody.,fosfátové metody.,,,ces_Latn,0.9770,ces_Latn,0.9770,324.00,2,17,0.0588,0,0,0,0,0,0,0.0000,0.4375,0.6000,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX195603828,2,6,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX195603828,2,7,Výzkum bude uzavřen po stránce výzkumné 10.10 t.r. do konce,Výzkum bude uzavřen po stránce výzkumné 10.10 t.r. do konce,,,ces_Latn,1.0000,ces_Latn,1.0000,24.25,10,59,0.0508,0,0,0,0,0,0,0.0000,0.3478,0.6512,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9801,CTX195603828,2,8,měsíce budou sondy zaházeny bez účasti vedoucího výzkumu.,měsíce budou sondy zaházeny bez účasti vedoucího výzkumu.,,,ces_Latn,1.0000,ces_Latn,1.0000,28.75,8,57,0.0175,0,0,0,0,0,0,0.0000,0.4800,0.6735,False,False,True,False,False,False,False,False,False,False,False
