categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Clear,0.9477,CTX196006127,1,28,"Literatura A. Sedláček, lístopisný slovnik historický,","Literatura A. Sedláček, lístopisný slovnik historický,",histo,,ces_Latn,0.8183,ces_Latn,0.8183,68.00,6,54,0.0556,0,0,0,0,0,0,0.0000,0.3878,0.3696,False,False,False,False,False,False,True,False,False,False,False
Trash,0.2895,CTX196006127,1,29,str. 721. •,str. 721. •,,"rický,",ces_Latn,0.7500,vie_Latn,0.5752,82.00,3,11,0.2727,0,0,0,0,0,0,0.1667,0.0000,0.3333,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX196006127,1,30,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9120,CTX196006127,1,31,Uložení,Uložení,,,ces_Latn,0.9716,ces_Latn,0.9716,850.00,1,7,0.0000,0,0,0,0,0,0,0.0000,0.5714,0.5714,False,False,False,False,False,False,True,False,False,False,False
Trash,0.5499,CTX196006127,1,32,OS Blovi ca,OS Blovi ca,,,ces_Latn,0.7500,glg_Latn,0.5040,59904.00,3,11,0.0000,0,0,0,0,0,0,0.0000,0.4444,0.5556,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX196006127,1,33,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.8515,CTX196006127,1,34,čís. inv.,čís. inv.,,,slk_Latn,0.8970,slk_Latn,0.8970,850.00,2,9,0.2222,0,0,0,0,0,0,0.0000,0.2500,0.5000,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX196006127,1,35,t,t,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX196006127,1,36,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX196006127,1,37,Dno 20. dubna l%0 jsem na výsva správee 6kresního muzea v Blovi-,Dno 20. dubna l%0 jsem na výsva správee 6kresního muzea v Blovi-,,,ces_Latn,0.9996,ces_Latn,0.9996,324.00,12,64,0.0469,0,1,1,0,0,0,0.0417,0.3673,0.6739,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8463,CTX196006127,1,38,"eích o ním prohlódla zříceninu hrd ""ku Poten3te jna, k.o. Žinkovy.","eích o ním prohlódla zříceninu hrd ""ku Poten3te jna, k.o. Žinkovy.",,,ces_Latn,0.9985,ces_Latn,0.9985,644.00,11,66,0.0758,0,0,1,0,0,0,0.1364,0.3636,0.5000,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX196006127,1,39,"Ze zřiceníny ""je odkryto adivo v Síří asi 2 m tvořící téměž tverec","Ze zřiceníny ""je odkryto adivo v Síří asi 2 m tvořící téměž tverec",,,ces_Latn,1.0000,ces_Latn,1.0000,245.00,13,66,0.0152,0,0,0,0,0,0,0.0846,0.4340,0.4808,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7999,CTX196006127,1,40,o straně 40 - 50 m s vehodem ve výchoní stně. V zemině ol hozené při,o straně 40 - 50 m s vehodem ve výchoní stně. V zemině ol hozené při,,,ces_Latn,1.0000,ces_Latn,1.0000,203.00,16,68,0.0294,0,0,0,0,0,0,0.1062,0.3878,0.6170,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8950,CTX196006127,1,41,o krývání alive jsme nalez2í ein slomkry keramiky posdn hradištní,o krývání alive jsme nalez2í ein slomkry keramiky posdn hradištní,hradišt,,ces_Latn,1.0000,ces_Latn,1.0000,1544.00,10,65,0.0000,0,0,1,0,0,0,0.1000,0.4182,0.4909,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8946,CTX196006127,1,42,ho a atředověkého charaktera a četné zvířeeí kost1. rádei je,ho a atředověkého charaktera a četné zvířeeí kost1. rádei je,,ní,ces_Latn,1.0000,ces_Latn,1.0000,444.00,10,60,0.0167,0,2,1,1,0,0,0.0850,0.4800,0.3673,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX196006127,1,43,. 4,. 4,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9603,CTX196006127,1,44,umístn na ostrožnu. Která vybíhá smžrem k západu o epadá ostře dolů,umístn na ostrožnu. Která vybíhá smžrem k západu o epadá ostře dolů,,,ces_Latn,1.0000,ces_Latn,1.0000,158.00,12,67,0.0149,0,0,0,0,0,0,0.0708,0.4107,0.5636,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9704,CTX196006127,1,45,k dnešnímu zámkcu. Od východu je chránn mohutnýn příčným valen se,k dnešnímu zámkcu. Od východu je chránn mohutnýn příčným valen se,,,ces_Latn,0.9994,ces_Latn,0.9994,112.00,11,65,0.0154,0,1,0,0,0,0,0.0318,0.3455,0.5741,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9661,CTX196006127,1,46,širokým příkopem; popsaná stavba není na nejvyšším bode ostrožny.,širokým příkopem; popsaná stavba není na nejvyšším bode ostrožny.,,,ces_Latn,1.0000,ces_Latn,1.0000,50.50,9,65,0.0308,0,1,0,0,0,0,0.0389,0.3860,0.6000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9624,CTX196006127,1,47,"Tato se smren k západu zvedá, jsou na ní zbytky Siltová vže umí-","Tato se smren k západu zvedá, jsou na ní zbytky Siltová vže umí-",,,ces_Latn,1.0000,ces_Latn,1.0000,179.00,13,64,0.0312,0,0,0,0,0,0,0.0000,0.4038,0.6200,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9132,CTX196006127,1,48,stné vně ji ho západní ho rohu stavby; terén zle je velmi nerový a,stné vně ji ho západní ho rohu stavby; terén zle je velmi nerový a,,,ces_Latn,1.0000,ces_Latn,1.0000,278.00,14,66,0.0152,0,0,0,0,0,0,0.0000,0.4151,0.5385,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9443,CTX196006127,1,49,"pravpodobně kryje zíeeniny njakých dalších stavb. Val, který","pravpodobně kryje zíeeniny njakých dalších stavb. Val, který",,,ces_Latn,1.0000,ces_Latn,1.0000,237.00,8,60,0.0333,0,1,0,1,0,0,0.0437,0.3585,0.4510,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9504,CTX196006127,1,50,"obepíná celý vrebol kopoc, je zde trojnásobný, přičemš nejméně snatel","obepíná celý vrebol kopoc, je zde trojnásobný, přičemš nejméně snatel",,,ces_Latn,1.0000,ces_Latn,1.0000,356.00,10,69,0.0290,0,0,0,0,0,0,0.0000,0.3833,0.5690,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX196006127,1,51,ný je val vnější.,ný je val vnější.,,,ces_Latn,1.0000,ces_Latn,1.0000,314.00,4,17,0.0588,0,0,0,0,0,0,0.0000,0.3571,0.3846,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9049,CTX196006127,1,52,fálezy ze sběru byly předány Ol v Blovicích.,fálezy ze sběru byly předány Ol v Blovicích.,,,ces_Latn,1.0000,ces_Latn,1.0000,356.00,8,44,0.0227,0,0,0,0,0,0,0.0000,0.4054,0.5833,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX196006127,1,53,"Hrúdek byl posteven v !• 12521259 Ptou z Křimic, trval v eúbělm","Hrúdek byl posteven v !• 12521259 Ptou z Křimic, trval v eúbělm",,,ces_Latn,0.9999,ces_Latn,0.9999,552.00,12,63,0.0476,0,0,0,0,0,0,0.0000,0.3182,0.5366,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8000,CTX196006127,1,54,"13. a 1. stol* , počátkem 16. stole byl již zpustlý a vrch zarost-","13. a 1. stol* , počátkem 16. stole byl již zpustlý a vrch zarost-",,,ces_Latn,1.0000,ces_Latn,1.0000,158.00,14,66,0.0909,0,0,0,0,0,0,0.0643,0.2917,0.4524,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7068,CTX196006127,1,55,"1$ 4 . Sedláčelt, Místopisný slovník historický, str.721).","1$ 4 . Sedláčelt, Místopisný slovník historický, str.721).",,,ces_Latn,0.9268,ces_Latn,0.9268,185.00,8,58,0.1207,0,0,1,0,0,0,0.1625,0.2826,0.4359,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9761,CTX196006127,1,56,"Pokud nálezy hradištní keranikry souvisí se hrdkem, nebo pokud by","Pokud nálezy hradištní keranikry souvisí se hrdkem, nebo pokud by",,,ces_Latn,1.0000,ces_Latn,1.0000,112.00,10,65,0.0154,0,0,0,0,0,0,0.0000,0.4107,0.6000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8314,CTX196006127,1,57,"patrily otarším ocí^Q-nl slovonskému, nebylo při zbžné pronlídce","patrily otarším ocí^Q-nl slovonskému, nebylo při zbžné pronlídce",,,ces_Latn,1.0000,ces_Latn,1.0000,1064.00,8,64,0.0469,0,0,0,0,0,0,0.0750,0.3509,0.5370,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.6175,CTX196006127,1,58,"možno zjistit. $) /. (ren. - Ald, ,","možno zjistit. $) /. (ren. - Ald, ,",,,ces_Latn,0.5668,ces_Latn,0.5668,324.00,8,35,0.2857,0,0,0,0,0,0,0.0000,0.2143,0.5000,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.5499,CTX196006127,1,59,8.12.1960. Ar. V. Stefgnovi-Seldov /,8.12.1960. Ar. V. Stefgnovi-Seldov /,,,ces_Latn,0.1452,ces_Latn,0.1452,158.00,5,36,0.1944,0,0,0,0,0,0,0.0000,0.2400,0.6111,False,False,False,False,True,False,False,False,False,False,True
