categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Clear,0.9780,CTX201601688,3,4,Výzkum,Výzkum,,,ces_Latn,1.0000,ces_Latn,1.0000,40.00,1,6,0.0000,0,0,0,0,0,0,0.0000,0.3333,0.6667,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX201601688,3,5,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9021,CTX201601688,3,6,Poloha,Poloha,,,ces_Latn,0.7780,ces_Latn,0.7780,850.00,1,6,0.0000,0,0,0,0,0,0,0.0000,0.5000,0.5000,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.6558,CTX201601688,3,7,Inv. č.,Inv. č.,,,ces_Latn,0.4227,ces_Latn,0.4227,458.00,2,7,0.2857,0,0,0,0,0,0,0.0000,0.1667,0.5000,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9780,CTX201601688,3,8,Poznámka,Poznámka,,,slk_Latn,0.9986,slk_Latn,0.9986,43.75,1,8,0.0000,0,0,0,0,0,0,0.0000,0.3750,0.6250,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX201601688,3,9,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX201601688,3,10,A678/2015,A678/2015,,,,0.0,,0.0,0.0,0,9,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9302,CTX201601688,3,11,keramika,keramika,,,ces_Latn,0.7500,uzn_Latn,0.2214,486.00,1,8,0.0000,0,0,0,0,0,0,0.0000,0.5000,0.2500,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX201601688,3,12,4,4,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX201601688,3,13,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9133,CTX201601688,3,14,Skuhrov,Skuhrov,,,slk_Latn,0.9984,slk_Latn,0.9984,850.00,1,7,0.0000,0,0,0,0,0,0,0.0000,0.2857,0.5714,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8907,CTX201601688,3,15,hrad,hrad,,,slk_Latn,0.5589,slk_Latn,0.5589,850.00,1,4,0.0000,0,0,0,0,0,0,0.0000,0.2500,0.2500,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX201601688,3,16,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX201601688,3,17,sběr Slavík J.,sběr Slavík J.,,,ces_Latn,1.0000,ces_Latn,1.0000,203.00,3,14,0.0714,0,0,0,0,0,0,0.0000,0.2500,0.3636,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.6529,CTX201601688,3,18,(viz. NZ,(viz. NZ,,,deu_Latn,0.9713,deu_Latn,0.9713,850.00,2,8,0.2500,0,0,0,0,0,0,0.0000,0.1429,0.8000,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7608,CTX201601688,3,19,"Skuhrov 1998,","Skuhrov 1998,",,,slk_Latn,0.9823,slk_Latn,0.9823,79.50,2,13,0.0769,0,0,0,0,0,0,0.0000,0.2500,0.5714,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.5500,CTX201601688,3,20,poloha 1),poloha 1),,,ces_Latn,0.5890,ces_Latn,0.5890,268.00,2,9,0.1111,0,0,0,0,0,0,0.1250,0.4286,0.5000,False,False,False,False,False,True,False,False,False,False,False
Empty,0.0,CTX201601688,3,21,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX201601688,3,22,A1737,A1737,,,,0.0,,0.0,0.0,0,5,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX201601688,3,23,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX201601688,3,24,3 atypické zlomky z výdutí,3 atypické zlomky z výdutí,,,ces_Latn,0.9160,ces_Latn,0.9160,260.00,5,26,0.0000,0,0,0,0,0,0,0.0500,0.4286,0.4762,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9285,CTX201601688,3,25,"nepolévaných nádob, prakticky bílé","nepolévaných nádob, prakticky bílé",,,ces_Latn,0.9932,ces_Latn,0.9932,536.00,4,34,0.0294,0,0,0,0,0,0,0.0000,0.3871,0.4333,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7268,CTX201601688,3,26,"zboží, 2. pol. 15. stol. + zlomek","zboží, 2. pol. 15. stol. + zlomek",,,ces_Latn,0.7500,slv_Latn,0.4951,47.50,7,33,0.1818,0,0,0,0,0,0,0.0000,0.2500,0.6111,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7999,CTX201601688,3,27,okraje - velmi nizké vysazené,okraje - velmi nizké vysazené,,,ces_Latn,1.0000,ces_Latn,1.0000,237.00,5,29,0.0345,0,0,0,0,0,0,0.0000,0.4400,0.5417,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9476,CTX201601688,3,28,"okruží, červená linka na okruží,","okruží, červená linka na okruží,",,,ces_Latn,0.9386,ces_Latn,0.9386,45.25,5,32,0.0625,0,0,0,0,0,0,0.0000,0.4286,0.3846,False,False,True,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX201601688,3,29,"další na podhrdlí, váha 90,9g.","další na podhrdlí, váha 90,9g.",,,ces_Latn,0.9899,ces_Latn,0.9899,286.00,5,30,0.1000,0,0,0,1,0,0,0.0000,0.3043,0.3500,False,False,False,False,False,True,False,False,False,False,False
Empty,0.0,CTX201601688,3,30,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX201601688,3,31,A679/2015,A679/2015,,,,0.0,,0.0,0.0,0,9,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9302,CTX201601688,3,32,keramika,keramika,,,ces_Latn,0.7500,uzn_Latn,0.2214,486.00,1,8,0.0000,0,0,0,0,0,0,0.0000,0.5000,0.2500,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX201601688,3,33,23,23,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX201601688,3,34,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9133,CTX201601688,3,35,Skuhrov,Skuhrov,,,slk_Latn,0.9984,slk_Latn,0.9984,850.00,1,7,0.0000,0,0,0,0,0,0,0.0000,0.2857,0.5714,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8907,CTX201601688,3,36,hrad,hrad,,,slk_Latn,0.5589,slk_Latn,0.5589,850.00,1,4,0.0000,0,0,0,0,0,0,0.0000,0.2500,0.2500,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX201601688,3,37,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.8883,CTX201601688,3,38,sběr arch.,sběr arch.,,,ces_Latn,0.9997,ces_Latn,0.9997,850.00,2,10,0.1000,0,0,0,0,0,0,0.0000,0.2222,0.2500,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8707,CTX201601688,3,39,kroužek(viz.,kroužek(viz.,,,ces_Latn,0.9831,ces_Latn,0.9831,850.00,1,12,0.1667,0,0,0,0,0,0,0.0000,0.3333,0.5000,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7379,CTX201601688,3,40,NZ Skuhrov,NZ Skuhrov,,,slk_Latn,0.9771,slk_Latn,0.9771,850.00,2,10,0.0000,0,0,0,0,0,0,0.0000,0.2222,0.6667,False,False,False,False,False,True,False,False,False,False,False
Trash,0.5121,CTX201601688,3,41,"1998,poloha 2)","1998,poloha 2)",,,ces_Latn,0.7500,plt_Latn,0.8006,153.00,2,14,0.1429,0,0,0,0,0,0,0.1250,0.3750,0.5000,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX201601688,3,42,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX201601688,3,43,A1738,A1738,,,,0.0,,0.0,0.0,0,5,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX201601688,3,44,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.8886,CTX201601688,3,45,14 atypických zlomků keramiky,14 atypických zlomků keramiky,,,ces_Latn,0.9981,ces_Latn,0.9981,119.50,4,29,0.0000,0,0,0,0,0,0,0.0000,0.4167,0.3333,False,False,False,False,False,False,True,False,False,False,False
Trash,0.5341,CTX201601688,3,46,14./15. st. + 1 zl. masivnější,14./15. st. + 1 zl. masivnější,,,ces_Latn,1.0000,ces_Latn,1.0000,99.00,6,30,0.2000,0,0,0,0,0,0,0.2750,0.2000,0.4286,False,False,False,False,True,False,False,False,False,False,False
Clear,0.8000,CTX201601688,3,47,zásobnice + 3 zl. okrajů,zásobnice + 3 zl. okrajů,,,ces_Latn,0.9998,ces_Latn,0.9998,115.50,5,24,0.0833,0,0,0,0,0,0,0.0500,0.3684,0.4706,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8880,CTX201601688,3,48,(okruží+mísa se zahnutým,(okruží+mísa se zahnutým,,,ces_Latn,0.9845,ces_Latn,0.9845,664.00,3,24,0.0833,0,0,0,0,0,0,0.0000,0.4091,0.5000,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.6681,CTX201601688,3,49,okrajem) + 1 zl. ucha + výdutě,okrajem) + 1 zl. ucha + výdutě,,,ces_Latn,0.9999,ces_Latn,0.9999,536.00,7,30,0.1333,0,0,0,0,0,0,0.0357,0.3478,0.4211,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7999,CTX201601688,3,50,nádob se stopami vytáčení + 1,nádob se stopami vytáčení + 1,,,ces_Latn,0.9990,ces_Latn,0.9990,237.00,6,29,0.0345,0,0,0,0,0,0,0.0417,0.4348,0.6364,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7637,CTX201601688,3,51,"mazanice, váha 182,1g.","mazanice, váha 182,1g.",,,slk_Latn,0.6362,slk_Latn,0.6362,197.00,3,22,0.1364,0,0,0,0,0,0,0.0000,0.3750,0.3846,False,False,False,False,False,True,False,False,False,False,False
Empty,0.0,CTX201601688,3,52,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX201601688,3,53,A680/2015,A680/2015,,,,0.0,,0.0,0.0,0,9,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9302,CTX201601688,3,54,keramika,keramika,,,ces_Latn,0.7500,uzn_Latn,0.2214,486.00,1,8,0.0000,0,0,0,0,0,0,0.0000,0.5000,0.2500,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX201601688,3,55,3,3,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
