categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Empty,0.0,CTX198402945,1,13,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9774,CTX198402945,1,14,středověká městiště,středověká městiště,,,ces_Latn,1.0000,ces_Latn,1.0000,79.50,2,19,0.0000,0,0,0,0,0,0,0.0000,0.3889,0.3889,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8448,CTX198402945,1,15,-ved. výzkumu,-ved. výzkumu,,,ces_Latn,0.9970,ces_Latn,0.9970,732.00,2,13,0.1538,0,0,0,0,0,0,0.0000,0.3333,0.8000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9744,CTX198402945,1,16,Zpráva,Zpráva,,,ces_Latn,1.0000,ces_Latn,1.0000,84.50,1,6,0.0000,0,0,0,0,0,0,0.0000,0.3333,0.5000,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX198402945,1,17,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9017,CTX198402945,1,18,koreferenta,koreferenta,,,ces_Latn,0.7500,epo_Latn,0.7718,850.00,1,11,0.0000,0,0,0,0,0,0,0.0000,0.4545,0.4545,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9007,CTX198402945,1,19,komise,komise,,,ces_Latn,0.7500,est_Latn,0.8208,850.00,1,6,0.0000,0,0,0,0,0,0,0.0000,0.5000,0.6667,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8433,CTX198402945,1,20,ved. oddelení,ved. oddelení,,,slk_Latn,0.9958,slk_Latn,0.9958,850.00,2,13,0.0769,0,1,0,0,0,0,0.1750,0.4167,0.8182,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX198402945,1,21,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.7005,CTX198402945,1,22,za Období 10.9.- 26.9.1984,za Období 10.9.- 26.9.1984,,,ces_Latn,0.8247,ces_Latn,0.8247,25.00,4,26,0.1923,0,0,0,0,0,0,0.0000,0.3077,0.7500,False,False,False,False,False,True,False,False,False,False,False
Empty,0.0,CTX198402945,1,23,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9106,CTX198402945,1,24,V tomto období jsme v zadním traktu domu čp. 36 na Gottwaldově,V tomto období jsme v zadním traktu domu čp. 36 na Gottwaldově,,,ces_Latn,1.0000,ces_Latn,1.0000,87.00,12,62,0.0161,0,1,0,0,0,0,0.0458,0.3469,0.6042,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8992,CTX198402945,1,25,"nám. v Berouně odkryli patrně provozní jímku hlubokou 180 cm,","nám. v Berouně odkryli patrně provozní jímku hlubokou 180 cm,",,,ces_Latn,1.0000,ces_Latn,1.0000,77.00,10,61,0.0328,0,0,0,0,0,0,0.0000,0.3878,0.5745,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9693,CTX198402945,1,26,"z lomového zdivá nasucho a jen místy na maltu, ve spodní části","z lomového zdivá nasucho a jen místy na maltu, ve spodní části",,,ces_Latn,1.0000,ces_Latn,1.0000,185.00,12,62,0.0161,0,0,0,0,0,0,0.0000,0.4118,0.5800,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9690,CTX198402945,1,27,"uvnitř sporadicky omítnutou, s vakovitým dnem. Spodní část jímky","uvnitř sporadicky omítnutou, s vakovitým dnem. Spodní část jímky",jím,,ces_Latn,1.0000,ces_Latn,1.0000,96.00,9,64,0.0312,0,0,0,0,0,0,0.0000,0.3750,0.5741,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX198402945,1,28,byla až do výše c. 100 cm zavezena šedým říčním pískem s,byla až do výše c. 100 cm zavezena šedým říčním pískem s,,ky,ces_Latn,1.0000,ces_Latn,1.0000,43.75,12,56,0.0179,0,0,0,0,0,0,0.0000,0.3810,0.5610,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9830,CTX198402945,1,29,"hrubým štěrkem, v němž se vyskytl jediný střípek cihlově zbarvené","hrubým štěrkem, v němž se vyskytl jediný střípek cihlově zbarvené",zbar,,ces_Latn,1.0000,ces_Latn,1.0000,25.75,10,65,0.0154,0,0,0,0,0,0,0.0000,0.3393,0.4909,False,False,True,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX198402945,1,30,režné keramiky c. 16. století. V této výši byla jímka opatřena,režné keramiky c. 16. století. V této výši byla jímka opatřena,o,vené,ces_Latn,1.0000,ces_Latn,1.0000,31.62,11,62,0.0484,0,0,0,0,0,0,0.0000,0.4200,0.3830,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9794,CTX198402945,1,31,zvýšeným dnem z plochých kamenů. Na tomto dně spočívala,zvýšeným dnem z plochých kamenů. Na tomto dně spočívala,spočíva,patřena,ces_Latn,0.9988,ces_Latn,0.9988,27.88,9,55,0.0182,0,0,0,0,0,0,0.0000,0.3617,0.5435,False,False,True,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX198402945,1,32,c. 10 cm silná vrstva černé popelovité hlíny s četnými zlomky,c. 10 cm silná vrstva černé popelovité hlíny s četnými zlomky,zlom,la,ces_Latn,0.6807,ces_Latn,0.6807,46.75,11,61,0.0164,0,0,0,1,0,0,0.0000,0.3469,0.5000,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9743,CTX198402945,1,33,berounského zboží. Nad touto vrstvou byla horní část jímky,berounského zboží. Nad touto vrstvou byla horní část jímky,,ky,ces_Latn,1.0000,ces_Latn,1.0000,63.75,9,58,0.0172,0,0,0,1,0,0,0.0000,0.4000,0.5510,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9713,CTX198402945,1,34,"vyplněna odspodu hlinitou hnědou vrstvou, pískovým zásypem a","vyplněna odspodu hlinitou hnědou vrstvou, pískovým zásypem a",,,ces_Latn,0.9998,ces_Latn,0.9998,105.00,8,60,0.0167,0,0,0,1,0,0,0.0000,0.4151,0.6731,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9530,CTX198402945,1,35,"svrchní šedohnědou hlinitou vrstvou, která sahala až k povrchu.","svrchní šedohnědou hlinitou vrstvou, která sahala až k povrchu.",povr,,ces_Latn,0.9999,ces_Latn,0.9999,119.50,9,63,0.0317,0,1,0,2,0,0,0.0389,0.3636,0.4528,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9423,CTX198402945,1,36,"Rozšířením sondy k V bylo zjištěno, že na oblouk jímky","Rozšířením sondy k V bylo zjištěno, že na oblouk jímky",,chu.,ces_Latn,1.0000,ces_Latn,1.0000,49.75,10,54,0.0185,0,0,0,0,0,0,0.0000,0.4000,0.5682,False,False,True,False,False,False,False,False,False,False,False
Clear,0.8783,CTX198402945,1,37,"navazuje zdivo, náležející snad zadnímu traktu domu čp. 36,","navazuje zdivo, náležející snad zadnímu traktu domu čp. 36,",,,ces_Latn,1.0000,ces_Latn,1.0000,119.50,9,59,0.0508,0,0,0,0,0,0,0.0000,0.3878,0.5652,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9661,CTX198402945,1,38,vybíhající z nejsevernějšího bodu jímky směrem k V. Nelze,vybíhající z nejsevernějšího bodu jímky směrem k V. Nelze,,,ces_Latn,1.0000,ces_Latn,1.0000,74.50,9,57,0.0175,0,1,0,1,0,0,0.0389,0.3878,0.5625,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9437,CTX198402945,1,39,"vyloučit, že v nějaké souvislosti s jímkou je též nasucho","vyloučit, že v nějaké souvislosti s jímkou je též nasucho",,,ces_Latn,1.0000,ces_Latn,1.0000,46.00,10,57,0.0175,0,0,0,0,0,0,0.0000,0.4375,0.4894,False,False,True,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX198402945,1,40,"kladená zídka J jímky, běžící S-J směrem. S zed zadního traktu","kladená zídka J jímky, běžící S-J směrem. S zed zadního traktu",trak,,ces_Latn,1.0000,ces_Latn,1.0000,278.00,11,62,0.0484,0,0,0,0,0,0,0.0773,0.3462,0.4490,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8961,CTX198402945,1,41,domu čp. 36 s jímkou je kryta šedohnědou hlinitou vrstvou,domu čp. 36 s jímkou je kryta šedohnědou hlinitou vrstvou,,tu,ces_Latn,0.9946,ces_Latn,0.9946,163.00,10,57,0.0175,0,0,0,1,0,0,0.0000,0.4130,0.5778,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9720,CTX198402945,1,42,"místy popelovité konsistence, která též vyplňuje ústí jímky","místy popelovité konsistence, která též vyplňuje ústí jímky",,,ces_Latn,1.0000,ces_Latn,1.0000,139.00,8,59,0.0169,0,0,0,0,0,0,0.0000,0.4038,0.4902,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9591,CTX198402945,1,43,"a obsahuje pozdní berounské zboží /režná keramika s předžahem,","a obsahuje pozdní berounské zboží /režná keramika s předžahem,",,,ces_Latn,0.9994,ces_Latn,0.9994,209.00,9,62,0.0323,0,0,0,0,0,0,0.0000,0.4074,0.5577,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9074,CTX198402945,1,44,"zelené, žluté i rezavě hnědé glazury/. . od touto vrstvou se","zelené, žluté i rezavě hnědé glazury/. . od touto vrstvou se",,,ces_Latn,0.9999,ces_Latn,0.9999,197.00,11,60,0.0667,0,0,0,1,0,0,0.0000,0.4200,0.5435,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9771,CTX198402945,1,45,"nachází pískový pokryv, kterým bylo zasypáno zdivo jímky i","nachází pískový pokryv, kterým bylo zasypáno zdivo jímky i",,,ces_Latn,1.0000,ces_Latn,1.0000,70.00,9,58,0.0172,0,0,0,0,0,0,0.0000,0.4200,0.5510,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9747,CTX198402945,1,46,domovního traktu. Pod pískem pak spodní část jímky vyplňuje,domovního traktu. Pod pískem pak spodní část jímky vyplňuje,,,ces_Latn,1.0000,ces_Latn,1.0000,105.00,9,59,0.0169,0,0,0,0,0,0,0.0000,0.3529,0.5800,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9691,CTX198402945,1,47,a ke zdivu přiléhá šedá hlinito-jílovitá vrstva s četnými uhlíky,a ke zdivu přiléhá šedá hlinito-jílovitá vrstva s četnými uhlíky,u,,ces_Latn,0.9998,ces_Latn,0.9998,158.00,10,64,0.0156,0,0,0,1,0,0,0.0000,0.4182,0.3889,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9667,CTX198402945,1,48,/i celé části spálené konstrukce/ a střepy staršího berounského,/i celé části spálené konstrukce/ a střepy staršího berounského,be,hlíky,ces_Latn,1.0000,ces_Latn,1.0000,119.50,9,63,0.0317,0,0,0,0,0,0,0.0000,0.4000,0.4528,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9113,CTX198402945,1,49,"zboží - zde převažuje režná, cihlově zbarvená keramika,","zboží - zde převažuje režná, cihlově zbarvená keramika,",kera,rounského,ces_Latn,1.0000,ces_Latn,1.0000,99.00,8,55,0.0545,0,0,0,0,0,0,0.0000,0.3958,0.4889,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9877,CTX198402945,1,50,nečetné glazované střepy jsou především živě zelené a,nečetné glazované střepy jsou především živě zelené a,,"mika,",ces_Latn,1.0000,ces_Latn,1.0000,35.75,8,53,0.0000,0,0,0,0,0,0,0.0000,0.4348,0.5652,False,False,True,False,False,False,False,False,False,False,False
Empty,0.0,CTX198402945,1,51,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9795,CTX198402945,1,52,Poznámka: Pište pokud možno strojem. Na konci uveďte datum odeslání a čitelný podpis. Zprávy koreferentů a komisí vyhotovte dvojmo.,Poznámka: Pište pokud možno strojem. Na konci uveďte datum odeslání a čitelný podpis. Zprávy koreferentů a komisí vyhotovte dvojmo.,,,ces_Latn,0.9882,ces_Latn,0.9882,53.00,19,131,0.0305,0,0,0,0,0,0,0.0000,0.4071,0.5872,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX198402945,1,53,ST 23 3891 73,ST 23 3891 73,,,,0.0,,0.0,0.0,0,13,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9720,CTX198402945,2,1,vyskytují se pozdně renesanční kachle. Bylo by velmi lákavé,vyskytují se pozdně renesanční kachle. Bylo by velmi lákavé,,,ces_Latn,1.0000,ces_Latn,1.0000,51.25,9,59,0.0169,0,1,0,0,0,0,0.0389,0.4118,0.5600,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9813,CTX198402945,2,2,spojovat tuto spodní vrstvu s katastrofálním požárem města,spojovat tuto spodní vrstvu s katastrofálním požárem města,,,ces_Latn,1.0000,ces_Latn,1.0000,82.00,8,58,0.0000,0,0,0,1,0,0,0.0000,0.3529,0.5294,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX198402945,2,3,"r. 1599, následující pískový pokryv s úpravou celého prostoru","r. 1599, následující pískový pokryv s úpravou celého prostoru",prosto,,ces_Latn,0.9994,ces_Latn,0.9994,23.88,9,61,0.0328,0,0,0,0,0,0,0.0000,0.4082,0.5319,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9723,CTX198402945,2,4,při obnově zničených příbytků a svrchní hlinitou až popelo-,při obnově zničených příbytků a svrchní hlinitou až popelo-,,ru,ces_Latn,1.0000,ces_Latn,1.0000,93.00,9,59,0.0169,0,0,0,1,0,0,0.0000,0.3922,0.4800,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9634,CTX198402945,2,5,vitou vrstvu přičíst pohromám třicetileté války.,vitou vrstvu přičíst pohromám třicetileté války.,,,ces_Latn,1.0000,ces_Latn,1.0000,131.00,6,48,0.0208,0,0,0,1,0,0,0.0000,0.3721,0.4286,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9810,CTX198402945,2,6,Vzhledem k nedostatku času a velmi neutěšené situaci v,Vzhledem k nedostatku času a velmi neutěšené situaci v,,,ces_Latn,1.0000,ces_Latn,1.0000,123.00,9,54,0.0000,0,0,0,0,0,0,0.0000,0.4348,0.5435,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9860,CTX198402945,2,7,oblasti pracovních sil rozhodli jsme se prozkoumat terén domovních,oblasti pracovních sil rozhodli jsme se prozkoumat terén domovních,do,,ces_Latn,1.0000,ces_Latn,1.0000,90.00,9,66,0.0000,0,0,0,0,0,0,0.0000,0.3621,0.5345,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9452,CTX198402945,2,8,"parcel bagrovanou sondou, kterou bychom dokumentovali","parcel bagrovanou sondou, kterou bychom dokumentovali",,movních,ces_Latn,0.9970,ces_Latn,0.9970,444.00,6,53,0.0189,0,0,0,0,0,0,0.0000,0.4375,0.6170,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9850,CTX198402945,2,9,stratigrafickou situaci a případně odkryli nejstarší dosažitelné,stratigrafickou situaci a případně odkryli nejstarší dosažitelné,dosaži,,ces_Latn,1.0000,ces_Latn,1.0000,44.50,7,64,0.0000,0,0,0,1,0,0,0.0000,0.4310,0.3448,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9052,CTX198402945,2,10,"pozůstatky. Sonda, kterou provedl bagrista. CSP Peroun,","pozůstatky. Sonda, kterou provedl bagrista. CSP Peroun,",,telné,ces_Latn,0.9988,ces_Latn,0.9988,444.00,7,55,0.0727,0,0,0,0,0,0,0.0714,0.3469,0.5778,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX198402945,2,11,"dosáhla u náměstí hloubky pouze c. 180 cm, kde jsme narazili","dosáhla u náměstí hloubky pouze c. 180 cm, kde jsme narazili",,,ces_Latn,1.0000,ces_Latn,1.0000,45.25,11,60,0.0333,0,0,0,0,0,0,0.0000,0.4043,0.5333,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9763,CTX198402945,2,12,na spodní vodu. Směrem k S se terén zvyšuje a sonda zde dosáhla,na spodní vodu. Směrem k S se terén zvyšuje a sonda zde dosáhla,,,ces_Latn,1.0000,ces_Latn,1.0000,102.00,13,63,0.0159,0,0,0,0,0,0,0.0000,0.3922,0.6800,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8000,CTX198402945,2,13,hloubky téměř 4 m.,hloubky téměř 4 m.,,,ces_Latn,1.0000,ces_Latn,1.0000,90.00,4,18,0.0556,0,0,0,0,0,0,0.0625,0.3571,0.4615,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9365,CTX198402945,2,14,"Protože nelze očekávat, že v letošním roce zdokumentujeme","Protože nelze očekávat, že v letošním roce zdokumentujeme",,,ces_Latn,1.0000,ces_Latn,1.0000,26.25,8,57,0.0175,0,0,0,0,0,0,0.0000,0.4200,0.6122,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9814,CTX198402945,2,15,bagrovanou sondu a ještě dokončíme výzkum zadního traktu domu,bagrovanou sondu a ještě dokončíme výzkum zadního traktu domu,do,,ces_Latn,1.0000,ces_Latn,1.0000,135.00,9,61,0.0000,0,0,0,0,0,0,0.0000,0.4340,0.5849,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8697,CTX198402945,2,16,"čp. 36, pokusíme se dohodnout s MěstNV Beroun a zejména s","čp. 36, pokusíme se dohodnout s MěstNV Beroun a zejména s",,mu,ces_Latn,1.0000,ces_Latn,1.0000,51.25,11,57,0.0351,1,0,0,0,0,0,0.0227,0.3778,0.7209,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX198402945,2,17,"odpovědnými pracovníky ( S , který bude na místě provádět stavební","odpovědnými pracovníky ( S , který bude na místě provádět stavební",sta,,ces_Latn,1.0000,ces_Latn,1.0000,35.25,11,66,0.0303,0,0,0,0,0,0,0.0000,0.3929,0.5741,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9796,CTX198402945,2,18,"oráče, zda by bylo možno tento výzkum dokončit v letních","oráče, zda by bylo možno tento výzkum dokončit v letních",let,vební,ces_Latn,1.0000,ces_Latn,1.0000,30.62,10,56,0.0179,0,0,0,0,0,0,0.0000,0.3830,0.5870,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9585,CTX198402945,2,19,"měsících příštího roku. ude-li to možné, bylo by třeba","měsících příštího roku. ude-li to možné, bylo by třeba",,ních,ces_Latn,1.0000,ces_Latn,1.0000,46.75,9,54,0.0556,0,0,0,0,0,0,0.0000,0.4130,0.4651,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9839,CTX198402945,2,20,"na tento výzkum podat návrh na hospodářskou smlouvu, a to přibližně","na tento výzkum podat návrh na hospodářskou smlouvu, a to přibližně",při,,ces_Latn,1.0000,ces_Latn,1.0000,23.12,11,67,0.0149,0,0,0,0,0,0,0.0000,0.3860,0.5714,False,False,True,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX198402945,2,21,"ve výši c. 20 000,- Kčs na dělnické mzdy. Podrobné informace","ve výši c. 20 000,- Kčs na dělnické mzdy. Podrobné informace",in,bližně,ces_Latn,1.0000,ces_Latn,1.0000,46.75,11,60,0.0667,0,0,0,0,0,0,0.0455,0.3333,0.5122,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9662,CTX198402945,2,22,podám ve svých dalších hlášeních.,podám ve svých dalších hlášeních.,,formace,ces_Latn,1.0000,ces_Latn,1.0000,60.00,5,33,0.0303,0,0,0,0,0,0,0.0000,0.3103,0.3929,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX198402945,2,23,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.7379,CTX198402945,2,24,V Praze 1.10. 1984,V Praze 1.10. 1984,,,ces_Latn,0.8140,ces_Latn,0.8140,53.75,4,18,0.1111,0,0,0,0,0,0,0.0000,0.2500,0.6667,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9007,CTX198402945,2,25,harvát,harvát,,,ces_Latn,0.7500,hun_Latn,0.9847,850.00,1,6,0.0000,0,0,0,0,0,0,0.0000,0.3333,0.1667,False,False,False,False,False,False,True,False,False,False,False
