categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Clear,0.9247,CTX197402444,1,27,"však šla velmi hluboko, takže mad± mělčí objekty byly zcela","však šla velmi hluboko, takže mad± mělčí objekty byly zcela",,,ces_Latn,1.0000,ces_Latn,1.0000,93.00,10,59,0.0339,0,0,0,0,0,0,0.0400,0.3800,0.4375,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9118,CTX197402444,1,28,zničeny,zničeny,,,ces_Latn,0.9685,ces_Latn,0.9685,850.00,1,7,0.0000,0,0,0,0,0,0,0.0000,0.4286,0.7143,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9728,CTX197402444,1,29,Podle teréního pozorování,Podle teréního pozorování,,,ces_Latn,1.0000,ces_Latn,1.0000,153.00,3,25,0.0000,0,0,0,0,0,0,0.0000,0.4783,0.6087,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX197402444,1,30,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9726,CTX197402444,1,31,je ještě část sídliště,je ještě část sídliště,,,ces_Latn,1.0000,ces_Latn,1.0000,148.00,4,22,0.0000,0,0,0,0,0,0,0.0000,0.3684,0.2632,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8927,CTX197402444,1,32,"zachována na parc.č. 1503, kde jsme sběrem","zachována na parc.č. 1503, kde jsme sběrem",,,ces_Latn,1.0000,ces_Latn,1.0000,112.00,7,42,0.0714,0,0,0,0,0,0,0.0000,0.3125,0.5172,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX197402444,1,33,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9224,CTX197402444,1,34,získali lžickou kera-,získali lžickou kera-,,,ces_Latn,0.9651,ces_Latn,0.9651,444.00,3,21,0.0476,0,0,0,0,0,0,0.0000,0.4211,0.2778,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9204,CTX197402444,1,35,"miku. Další střepy jsme našli na parc.č. 1510, scvernt od pískovny","miku. Další střepy jsme našli na parc.č. 1510, scvernt od pískovny",,,ces_Latn,0.9997,ces_Latn,0.9997,123.00,11,66,0.0606,0,0,0,0,0,0,0.0000,0.3077,0.5208,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9771,CTX197402444,1,36,Ty však mohou pocházet z rozrušených žárových hrobů.,Ty však mohou pocházet z rozrušených žárových hrobů.,,,ces_Latn,0.9965,ces_Latn,0.9965,40.50,8,52,0.0192,0,0,0,0,0,0,0.0000,0.3778,0.4545,False,False,True,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX197402444,1,37,"Domnáváme se, že AÚ ČSAV v Praze by měl dokončit","Domnáváme se, že AÚ ČSAV v Praze by měl dokončit",,,ces_Latn,1.0000,ces_Latn,1.0000,40.00,10,48,0.0208,0,0,0,0,0,0,0.0000,0.4103,0.6053,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9820,CTX197402444,1,38,"Výzkum tohoto důležitého lužického sídliště, aby tak byl ukázán","Výzkum tohoto důležitého lužického sídliště, aby tak byl ukázán",,,ces_Latn,1.0000,ces_Latn,1.0000,30.12,9,63,0.0159,0,0,0,0,0,0,0.0000,0.4364,0.3889,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9818,CTX197402444,1,39,poprvé celý půdorys pravěké vesnice i s pohřebištěm,poprvé celý půdorys pravěké vesnice i s pohřebištěm,,,ces_Latn,1.0000,ces_Latn,1.0000,105.00,8,51,0.0000,0,0,0,0,0,0,0.0000,0.4091,0.5227,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX197402444,1,40,"V Hradci Králové, 27.111.1974","V Hradci Králové, 27.111.1974",,,ces_Latn,0.9143,ces_Latn,0.9143,34.25,4,29,0.1034,0,0,0,0,0,0,0.0000,0.2941,0.2857,False,False,False,False,False,True,False,False,False,False,False
Empty,0.0,CTX197402444,1,41,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.8368,CTX197402444,1,42,.předejte prosím Dr.J.Ratajo,.předejte prosím Dr.J.Ratajo,,,ces_Latn,0.9993,ces_Latn,0.9993,908.00,3,28,0.1071,0,1,0,0,0,0,0.1167,0.3077,0.4783,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7625,CTX197402444,1,43,"| ver,výzkumu v Opatovicích.","| ver,výzkumu v Opatovicích.",,,ces_Latn,0.9907,ces_Latn,0.9907,1864.00,4,28,0.1071,0,0,0,0,0,0,0.0000,0.3600,0.5455,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9229,CTX197402444,1,44,"Domnívám se, že druhý vedoucfvýzkumu v Opatovicích na sídlišti,Dr","Domnívám se, že druhý vedoucfvýzkumu v Opatovicích na sídlišti,Dr",,,ces_Latn,0.9970,ces_Latn,0.9970,191.00,9,65,0.0308,0,0,0,0,0,0,0.0000,0.3860,0.5455,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9679,CTX197402444,1,45,V.Vokolek by mohl-vzhledem k blízkosti svého pracoviště zahájit jednání,V.Vokolek by mohl-vzhledem k blízkosti svého pracoviště zahájit jednání,,,ces_Latn,1.0000,ces_Latn,1.0000,148.00,9,71,0.0282,0,0,0,0,0,0,0.0000,0.3492,0.4918,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9344,CTX197402444,1,46,"s ústavem o další výzkum na sídlišti . Doporučuji, aby tento výzkum","s ústavem o další výzkum na sídlišti . Doporučuji, aby tento výzkum",,,ces_Latn,0.9999,ces_Latn,0.9999,22.00,12,67,0.0299,0,0,0,0,0,0,0.0708,0.4107,0.5370,False,False,True,False,False,False,False,False,False,False,False
Noisy,0.7728,CTX197402444,1,47,mu byl svěřen.,mu byl svěřen.,,,ces_Latn,1.0000,ces_Latn,1.0000,708.00,3,14,0.0714,0,0,0,0,0,0,0.0000,0.3333,0.7273,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.6604,CTX197402444,1,48,ov Praze dne 7.5.1974. R_,ov Praze dne 7.5.1974. R_,,,ces_Latn,0.7500,bos_Latn,0.7770,68.00,5,25,0.1600,0,0,0,0,0,0,0.0800,0.2667,0.7273,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9819,CTX197402444,1,49,Poznámka: Pište pokud možno strojem. Na konci uveďte datum odeslání a čitelný podpis. Zprávy koreferenta komisí,Poznámka: Pište pokud možno strojem. Na konci uveďte datum odeslání a čitelný podpis. Zprávy koreferenta komisí,,,ces_Latn,0.9837,ces_Latn,0.9837,42.50,16,111,0.0270,0,0,0,0,0,0,0.0000,0.4062,0.5699,False,False,True,False,False,False,False,False,False,False,False
Noisy,0.6562,CTX197402444,1,50,7) vyhotovte dvojmo. ;,7) vyhotovte dvojmo. ;,,,slk_Latn,0.9717,slk_Latn,0.9717,880.00,4,22,0.1364,0,0,0,0,0,0,0.0625,0.3333,0.7333,False,False,False,False,False,True,False,False,False,False,False
Trash,0.4756,CTX197402444,1,51,v^UlíLa uq (AAuu Aud. AnMlut,v^UlíLa uq (AAuu Aud. AnMlut,,,ces_Latn,0.7500,lmo_Latn,0.7617,14208.00,5,28,0.1071,3,1,0,1,1,0,0.3800,0.5000,0.5238,False,False,False,False,True,False,False,False,False,False,False
Trash,0.4431,CTX197402444,1,52,V r Wrr (ia 7 TcedLir). 2 {,V r Wrr (ia 7 TcedLir). 2 {,,,eng_Latn,0.4174,eng_Latn,0.4174,1000.00,8,27,0.1481,1,0,0,0,0,0,0.5250,0.2222,0.2857,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX197402444,1,53,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX197402444,1,54,y.,y.,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
