categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Noisy,0.7296,CTX201405311,1,11,625 00 Brno,625 00 Brno,,,ces_Latn,0.7500,vie_Latn,0.8475,84.50,3,11,0.0000,0,0,0,0,0,0,0.0000,0.2500,0.7500,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7296,CTX201405311,1,12,625 00 Brno,625 00 Brno,,,ces_Latn,0.7500,vie_Latn,0.8475,84.50,3,11,0.0000,0,0,0,0,0,0,0.0000,0.2500,0.7500,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7999,CTX201405311,1,13,VĚC: zpráva o provedení záchranného archeologického výzkumu při akci - Čáslav - novostavba,VĚC: zpráva o provedení záchranného archeologického výzkumu při akci - Čáslav - novostavba,,,ces_Latn,1.0000,ces_Latn,1.0000,28.38,13,90,0.0333,0,1,0,1,0,0,0.0923,0.3974,0.4667,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8122,CTX201405311,1,14,"rodinného domu na ppč. 1642/17,18 v k.ú. Čáslav.","rodinného domu na ppč. 1642/17,18 v k.ú. Čáslav.",,,ces_Latn,0.9762,ces_Latn,0.9762,66.00,8,48,0.1250,0,1,0,0,0,0,0.1062,0.3030,0.5556,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9402,CTX201405311,1,15,V souladu se zněním zákona č.20/87 Sb. v platném znění byl na základě ohlášení zahájení výkopových prací,V souladu se zněním zákona č.20/87 Sb. v platném znění byl na základě ohlášení zahájení výkopových prací,,,ces_Latn,1.0000,ces_Latn,1.0000,46.75,17,104,0.0288,0,0,0,0,0,0,0.0000,0.3929,0.5062,False,False,True,False,False,False,False,False,False,False,False
Clear,0.8632,CTX201405311,1,16,"proveden archeologický dohled při akci: Čáslav - novostavba rodinného domu na ppč. 1642/17, 18 v k.ú.","proveden archeologický dohled při akci: Čáslav - novostavba rodinného domu na ppč. 1642/17, 18 v k.ú.",,,ces_Latn,0.9994,ces_Latn,0.9994,50.50,16,101,0.0693,0,1,0,0,0,0,0.0531,0.3590,0.5211,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9342,CTX201405311,1,17,Čáslav.,Čáslav.,,,ces_Latn,1.0000,ces_Latn,1.0000,131.00,1,7,0.1429,0,0,0,0,0,0,0.0000,0.2857,0.3333,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX201405311,1,18,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9513,CTX201405311,1,19,Akce probíhala na západním okraji města v poloze „Vodranty“. V těsném sousedství stavby došlo v minulosti,Akce probíhala na západním okraji města v poloze „Vodranty“. V těsném sousedství stavby došlo v minulosti,,,ces_Latn,1.0000,ces_Latn,1.0000,46.75,16,105,0.0286,0,1,0,0,0,0,0.0469,0.3889,0.5632,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9593,CTX201405311,1,20,"k zachycení polykulturního pravěkého a středověkého osídlení, proto nešlo dopředu vyloučit možnost, že","k zachycení polykulturního pravěkého a středověkého osídlení, proto nešlo dopředu vyloučit možnost, že",,,ces_Latn,1.0000,ces_Latn,1.0000,46.75,13,102,0.0196,0,0,0,0,0,0,0.0000,0.4222,0.5341,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9815,CTX201405311,1,21,v průběhu akce dojde k poškození důležitých archeologických situací.,v průběhu akce dojde k poškození důležitých archeologických situací.,,,ces_Latn,1.0000,ces_Latn,1.0000,14.44,9,68,0.0147,0,0,0,1,0,0,0.0000,0.4167,0.3729,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9491,CTX201405311,1,22,Archeologický dohled při stavbě proběhl formou revize (20.6.2014) skrývky ornice a výkopů základových,Archeologický dohled při stavbě proběhl formou revize (20.6.2014) skrývky ornice a výkopů základových,,,ces_Latn,1.0000,ces_Latn,1.0000,44.50,13,101,0.0396,0,0,0,0,0,0,0.0000,0.3902,0.4487,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9776,CTX201405311,1,23,pasů pro rodinný dům. Na profilech výkopů bylo patrné souvrství hnědé ornice s podorničím na intaktním,pasů pro rodinný dům. Na profilech výkopů bylo patrné souvrství hnědé ornice s podorničím na intaktním,,,ces_Latn,1.0000,ces_Latn,1.0000,144.00,16,102,0.0098,0,1,0,1,0,0,0.0219,0.3908,0.5116,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9549,CTX201405311,1,24,"podloží, které tvořila intaktní spraš.","podloží, které tvořila intaktní spraš.",,,ces_Latn,1.0000,ces_Latn,1.0000,70.00,5,38,0.0526,0,0,0,0,0,0,0.0000,0.3529,0.3438,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9900,CTX201405311,1,25,K zachycení archeologických situací ani materiálu při akci nedošlo. Vzhledem k negativním archeologickým,K zachycení archeologických situací ani materiálu při akci nedošlo. Vzhledem k negativním archeologickým,,,ces_Latn,0.9999,ces_Latn,0.9999,34.75,13,104,0.0096,0,0,0,1,0,0,0.0000,0.4239,0.3736,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9851,CTX201405311,1,26,zjištěním byl prostor stavby po ukončení dohledu uvolněn pro dokončení akce.,zjištěním byl prostor stavby po ukončení dohledu uvolněn pro dokončení akce.,,,ces_Latn,1.0000,ces_Latn,1.0000,41.25,11,76,0.0132,0,0,0,0,0,0,0.0000,0.3939,0.6000,False,False,True,False,False,False,False,False,False,False,False
Clear,0.8651,CTX201405311,1,27,"Archeologický dohled při stavbě provedl Mgr. Filip Velímský, Ph.D. (ARÚ AV ČR, Praha, v.v.i., pracoviště","Archeologický dohled při stavbě provedl Mgr. Filip Velímský, Ph.D. (ARÚ AV ČR, Praha, v.v.i., pracoviště",,,ces_Latn,0.9998,ces_Latn,0.9998,56.25,15,104,0.1058,0,0,0,0,0,0,0.0333,0.3111,0.3924,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX201405311,1,28,"Kutná Hora). Terénní dokumentace je uložena v Archeologickém ústavu AV ČR, Praha, v.v.i., pracoviště","Kutná Hora). Terénní dokumentace je uložena v Archeologickém ústavu AV ČR, Praha, v.v.i., pracoviště",,,ces_Latn,0.9981,ces_Latn,0.9981,31.12,14,100,0.0800,0,1,0,0,0,0,0.0250,0.3908,0.4177,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9534,CTX201405311,1,29,Kutná Hora.,Kutná Hora.,,,ces_Latn,0.9509,ces_Latn,0.9509,37.00,2,11,0.0909,0,0,0,0,0,0,0.0000,0.4000,0.3333,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9421,CTX201405311,1,30,"Závěrem je možno konstatovat, že byla dodržena všechna zákonná ustanovení o ochraně","Závěrem je možno konstatovat, že byla dodržena všechna zákonná ustanovení o ochraně",,,ces_Latn,1.0000,ces_Latn,1.0000,14.44,12,83,0.0120,0,1,0,0,0,0,0.1000,0.4167,0.5493,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9401,CTX201405311,1,31,archeologických památek.,archeologických památek.,,,ces_Latn,0.9879,ces_Latn,0.9879,96.00,2,24,0.0417,0,0,0,1,0,0,0.0000,0.3913,0.2727,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX201405311,1,32,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.8735,CTX201405311,1,33,"PhDr. Radka Šumberová, Ph.D.","PhDr. Radka Šumberová, Ph.D.",,,ces_Latn,0.7500,vie_Latn,0.3957,46.00,4,28,0.1429,0,0,0,0,0,0,0.1250,0.2400,0.5238,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9810,CTX201405311,1,34,Vedoucí pracoviště Kutná Hora,Vedoucí pracoviště Kutná Hora,,,ces_Latn,1.0000,ces_Latn,1.0000,60.00,4,29,0.0000,0,0,0,0,0,0,0.0000,0.4615,0.4231,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8950,CTX201405311,1,35,"Zpracoval: Mgr. Filip Velímský, Ph.D.","Zpracoval: Mgr. Filip Velímský, Ph.D.",,,ces_Latn,0.9929,ces_Latn,0.9929,56.25,5,37,0.1351,0,0,0,0,0,0,0.1000,0.2424,0.4286,False,False,False,False,False,False,True,False,False,False,False
