categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Clear,0.9634,CTX192100040,3,4,"uložony prostě v zemi.Ten den pršelo stále od rána tak,že peníze ty byly","uložony prostě v zemi.Ten den pršelo stále od rána tak,že peníze ty byly",,,ces_Latn,0.9999,ces_Latn,0.9999,209.00,13,72,0.0278,0,0,0,0,0,0,0.0000,0.4167,0.6034,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9341,CTX192100040,3,5,"celé hlínou pomazané.Byly pa sobě složeny, takže jsem je musel jen nehtem","celé hlínou pomazané.Byly pa sobě složeny, takže jsem je musel jen nehtem",,,ces_Latn,1.0000,ces_Latn,1.0000,216.00,12,73,0.0274,0,0,0,0,0,0,0.0000,0.4194,0.6000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9102,CTX192100040,3,6,"odlupovat*.bych je nepoškodil .Ještě dnes jsou hlinou znečistěný,neb neznám","odlupovat*.bych je nepoškodil .Ještě dnes jsou hlinou znečistěný,neb neznám",,,ces_Latn,1.0000,ces_Latn,1.0000,131.00,9,75,0.0533,0,0,0,0,0,0,0.0444,0.3731,0.6190,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9607,CTX192100040,3,7,"způsobu,Jak je očistiti,sniž by se setřela krásně zelená patina,která mnohé","způsobu,Jak je očistiti,sniž by se setřela krásně zelená patina,která mnohé",,,ces_Latn,1.0000,ces_Latn,1.0000,93.00,10,75,0.0400,0,1,0,0,0,0,0.0350,0.4091,0.4762,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9603,CTX192100040,3,8,"z nich pokrývá.Na straně Jedné Jest dvojocasý lev s vyplazeným Jazykem,na","z nich pokrývá.Na straně Jedné Jest dvojocasý lev s vyplazeným Jazykem,na",,,ces_Latn,0.9991,ces_Latn,0.9991,252.00,11,73,0.0274,0,0,0,0,0,0,0.0000,0.3651,0.5410,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9525,CTX192100040,3,9,"druhé koruna královská s nápisem kolem: WENZEZLAUS TERCLUS,","druhé koruna královská s nápisem kolem: WENZEZLAUS TERCLUS,",,,ces_Latn,0.9973,ces_Latn,0.9973,216.00,8,59,0.0339,0,0,0,0,0,0,0.0250,0.3654,0.5600,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX192100040,3,10,nad ním neznatelný nápis - snad Del gratia dux v .,nad ním neznatelný nápis - snad Del gratia dux v .,,,ces_Latn,0.9445,ces_Latn,0.9445,430.00,11,50,0.0400,0,1,0,0,0,0,0.0500,0.3500,0.5789,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7806,CTX192100040,3,11,"Dle studia 11 Památek arch.a místopisných "" soudím, že jsou","Dle studia 11 Památek arch.a místopisných "" soudím, že jsou",,,ces_Latn,1.0000,ces_Latn,1.0000,1128.00,10,59,0.0508,0,0,0,0,0,0,0.0000,0.3958,0.5111,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9124,CTX192100040,3,12,peníze tyto raženy za krále Václava IV:,peníze tyto raženy za krále Václava IV:,,,ces_Latn,1.0000,ces_Latn,1.0000,153.00,7,39,0.0256,0,0,0,0,0,0,0.0000,0.4545,0.4688,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7963,CTX192100040,3,13,"Dle "" Pamětí okresu Unhoštského * od Frt.Melichara,učitele","Dle "" Pamětí okresu Unhoštského * od Frt.Melichara,učitele",,,ces_Latn,0.9984,ces_Latn,0.9984,856.00,8,58,0.0690,0,0,0,1,0,0,0.0000,0.3922,0.4255,False,False,False,False,False,True,False,False,False,False,False
Clear,0.8985,CTX192100040,3,14,měšt. školy z roku 1890 - Jiné prameny jsou mi zde nedostupné - byla již,měšt. školy z roku 1890 - Jiné prameny jsou mi zde nedostupné - byla již,,,ces_Latn,1.0000,ces_Latn,1.0000,56.25,15,72,0.0417,0,0,0,0,0,0,0.0000,0.3889,0.5686,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX192100040,3,15,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.8000,CTX192100040,3,16,"vesnice "" Holonohy * v první polovici 14. století' zašlá str.154 ./.la str.253","vesnice "" Holonohy * v první polovici 14. století' zašlá str.154 ./.la str.253",,,ces_Latn,0.9958,ces_Latn,0.9958,139.00,13,78,0.1154,0,0,0,0,0,0,0.0769,0.3103,0.4898,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8433,CTX192100040,3,17,"jest psáno,že * dle urbáře kláštera Strahovského z r.1416. /Erben, Reg. 106/","jest psáno,že * dle urbáře kláštera Strahovského z r.1416. /Erben, Reg. 106/",,,ces_Latn,0.9976,ces_Latn,0.9976,127.00,12,76,0.1053,0,0,0,0,0,0,0.0000,0.3103,0.4800,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9820,CTX192100040,3,18,patřily ke zmíněnému klšteru z nynějšího okresu Unhoštského Úhonice s blíz-,patřily ke zmíněnému klšteru z nynějšího okresu Unhoštského Úhonice s blíz-,,,ces_Latn,1.0000,ces_Latn,1.0000,77.00,11,75,0.0133,0,0,0,0,0,0,0.0000,0.4000,0.4844,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8961,CTX192100040,3,19,"skými Holonohy a Chýně. Na str.254 píše: "" v Holonozích byli dva lid","skými Holonohy a Chýně. Na str.254 píše: "" v Holonozích byli dva lid",,,ces_Latn,0.9982,ces_Latn,0.9982,79.50,13,68,0.0588,0,0,0,0,0,0,0.0385,0.3774,0.4694,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9143,CTX192100040,3,20,"z nichž jeden měl- půl lánu, druhý něco málo země, nepraví se,kolik. *","z nichž jeden měl- půl lánu, druhý něco málo země, nepraví se,kolik. *",,,ces_Latn,1.0000,ces_Latn,1.0000,108.50,13,70,0.0857,0,0,0,0,0,0,0.0000,0.3621,0.5000,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX192100040,3,21,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9635,CTX192100040,3,22,"Z toho soudím,že skutečně na počátku válek husitských,kdy","Z toho soudím,že skutečně na počátku válek husitských,kdy",,,ces_Latn,1.0000,ces_Latn,1.0000,123.00,8,57,0.0351,0,0,0,0,0,0,0.0000,0.3800,0.5000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9535,CTX192100040,3,23,"dle lidového podání vesnice ta byla úplně zničena,byly peníze ty zakopány do","dle lidového podání vesnice ta byla úplně zničena,byly peníze ty zakopány do",,,ces_Latn,1.0000,ces_Latn,1.0000,72.50,12,76,0.0132,0,0,0,0,0,0,0.0000,0.4615,0.6094,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9276,CTX192100040,3,24,"země - snad od jednoho z těchto dvou obyvatelů - a to snad ve spěchu, nebot","země - snad od jednoho z těchto dvou obyvatelů - a to snad ve spěchu, nebot",,,ces_Latn,1.0000,ces_Latn,1.0000,38.75,16,75,0.0400,0,0,0,0,0,0,0.0000,0.4000,0.6491,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9611,CTX192100040,3,25,"byly asi pouze vhozeny do vykopané skrýše a opět zatézeny.Možné též,že byly","byly asi pouze vhozeny do vykopané skrýše a opět zatézeny.Možné též,že byly",,,ces_Latn,1.0000,ces_Latn,1.0000,252.00,12,75,0.0267,0,0,0,0,0,0,0.0000,0.4688,0.6129,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9685,CTX192100040,3,26,"přikryty shora nádobou, avšak, Jak Jsem se zmínil, nezůstalo po ní dnes již","přikryty shora nádobou, avšak, Jak Jsem se zmínil, nezůstalo po ní dnes již",,,ces_Latn,1.0000,ces_Latn,1.0000,74.50,13,75,0.0400,0,0,0,0,0,0,0.0000,0.3810,0.5333,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX192100040,3,27,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9726,CTX192100040,3,28,žádné památky .Místo nálezu jejich Jest u nejvyššího bodu onoho pole.které se,žádné památky .Místo nálezu jejich Jest u nejvyššího bodu onoho pole.které se,,,ces_Latn,1.0000,ces_Latn,1.0000,53.00,12,77,0.0260,0,1,0,0,0,0,0.0292,0.4242,0.5469,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9736,CTX192100040,3,29,"svužvje směrem k potoku.Půda ornice byla během času jistě splavena níže,takže","svužvje směrem k potoku.Půda ornice byla během času jistě splavena níže,takže",,,ces_Latn,1.0000,ces_Latn,1.0000,105.00,11,77,0.0260,0,0,0,0,0,0,0.0000,0.4030,0.5231,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX192100040,3,30,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192100040,3,31,/,/,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192100040,3,32,• /,• /,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192100040,4,1,r. • r'' v,r. • r'' v,,,,0.0,,0.0,0.0,0,10,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9793,CTX192100040,4,2,"peníze ony octly se blíže povrchu dnešního .Tím se ovšem dostatečně vysvětluje,Že","peníze ony octly se blíže povrchu dnešního .Tím se ovšem dostatečně vysvětluje,Že",vysvět,,ces_Latn,1.0000,ces_Latn,1.0000,52.00,12,81,0.0247,0,0,0,0,0,0,0.0000,0.4000,0.6176,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9670,CTX192100040,4,3,špička pluhu při orání vždy Vynesla na povrch nějaký eníz.,špička pluhu při orání vždy Vynesla na povrch nějaký eníz.,,"luje,Že",ces_Latn,1.0000,ces_Latn,1.0000,197.00,10,58,0.0172,0,0,0,0,0,0,0.0000,0.3878,0.4792,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9045,CTX192100040,4,4,loňského roku jsem pokrašorálma poli\temto v nižší poloze,loňského roku jsem pokrašorálma poli\temto v nižší poloze,,,ces_Latn,0.9996,ces_Latn,0.9996,314.00,8,57,0.0175,0,0,0,0,0,0,0.0500,0.4000,0.4898,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9410,CTX192100040,4,5,"opět ve výzkumech a sice podél mezí, dosti vysoké,oddělu Jí cí pole toto od","opět ve výzkumech a sice podél mezí, dosti vysoké,oddělu Jí cí pole toto od",,,ces_Latn,1.0000,ces_Latn,1.0000,135.00,14,75,0.0267,0,1,0,0,0,0,0.0250,0.4516,0.5833,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9373,CTX192100040,4,6,dolejšího s loukou velkoststku rověž mezujícíbo.Mez ona zdá se bíti,dolejšího s loukou velkoststku rověž mezujícíbo.Mez ona zdá se bíti,,,ces_Latn,1.0000,ces_Latn,1.0000,568.00,10,67,0.0149,0,0,0,1,0,0,0.0000,0.4310,0.5789,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX192100040,4,7,TozŮstetkemjakésihradby kamenné.Pří mezi té jsem-nslezl pod ornici i vní,TozŮstetkemjakésihradby kamenné.Pří mezi té jsem-nslezl pod ornici i vní,,,ces_Latn,1.0000,ces_Latn,1.0000,1496.00,9,72,0.0278,1,1,0,1,0,0,0.0667,0.3750,0.5161,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9087,CTX192100040,4,8,"spoustu střepin z nádob, popel dřevěnný a rozličné kůstky.Nádoby J soux","spoustu střepin z nádob, popel dřevěnný a rozličné kůstky.Nádoby J soux",,,ces_Latn,1.0000,ces_Latn,1.0000,203.00,11,71,0.0282,0,1,0,0,0,0,0.1273,0.3770,0.6441,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8580,CTX192100040,4,9,"rozmanítě zdobeny,buä čarami neb v’novkou, jedno duěpird vícenásobně .Jsou","rozmanítě zdobeny,buä čarami neb v’novkou, jedno duěpird vícenásobně .Jsou",,,ces_Latn,1.0000,ces_Latn,1.0000,776.00,9,74,0.0541,0,0,0,0,0,0,0.0444,0.4242,0.6613,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9370,CTX192100040,4,10,"do nádob vesměs ryty. Podobná jsem halezl 'i' na louce vblkostatku letos,","do nádob vesměs ryty. Podobná jsem halezl 'i' na louce vblkostatku letos,",,,ces_Latn,0.9998,ces_Latn,0.9998,368.00,12,73,0.0548,0,0,0,0,0,0,0.0000,0.3710,0.6207,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9446,CTX192100040,4,11,kdež však Jsem nemohl pro dosti pokročilý čas ročhí důklsdněji pátrat! i,kdež však Jsem nemohl pro dosti pokročilý čas ročhí důklsdněji pátrat! i,,,ces_Latn,1.0000,ces_Latn,1.0000,502.00,12,72,0.0139,0,0,0,1,0,0,0.0000,0.3443,0.4167,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9731,CTX192100040,4,12,"pro podmínku rchní správy v Jenči,že totiž musím uvésti louku do půvedního","pro podmínku rchní správy v Jenči,že totiž musím uvésti louku do půvedního",,,ces_Latn,1.0000,ces_Latn,1.0000,185.00,12,74,0.0135,0,0,0,0,0,0,0.0000,0.3968,0.5806,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8984,CTX192100040,4,13,"stavu.Podmínku onu bych byl- nemohl- dodržet!, neb ne vykopávky jsem byl","stavu.Podmínku onu bych byl- nemohl- dodržet!, neb ne vykopávky jsem byl",,,ces_Latn,1.0000,ces_Latn,1.0000,356.00,11,72,0.0694,0,0,0,0,0,0,0.0000,0.3387,0.7018,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9398,CTX192100040,4,14,"sám s Jedním poúze ochotným děLníkem, který nezištně mi po oba roky pomáhal.","sám s Jedním poúze ochotným děLníkem, který nezištně mi po oba roky pomáhal.",,,ces_Latn,1.0000,ces_Latn,1.0000,144.00,13,76,0.0263,1,0,0,0,0,0,0.0192,0.4062,0.5484,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9614,CTX192100040,4,15,Chci letos opětně pekračovati Velvýzkumech na poli jak jmenované,Chci letos opětně pekračovati Velvýzkumech na poli jak jmenované,,,ces_Latn,1.0000,ces_Latn,1.0000,392.00,9,64,0.0000,0,0,0,0,0,0,0.0000,0.4107,0.4643,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7991,CTX192100040,4,16,"‘ p.Rsbocha tak '! na scusedním,kuvrlopatimí""býlo rovněž po sklizni dovolen","‘ p.Rsbocha tak '! na scusedním,kuvrlopatimí""býlo rovněž po sklizni dovolen",,,ces_Latn,0.9658,ces_Latn,0.9658,1544.00,10,75,0.0800,0,0,0,1,0,0,0.0000,0.3333,0.5500,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7999,CTX192100040,4,17,"Kožn o-l i, dovodil byctši po pF. Vás navštíví €1 a přinésti typické'","Kožn o-l i, dovodil byctši po pF. Vás navštíví €1 a přinésti typické'",,,ces_Latn,0.9976,ces_Latn,0.9976,664.00,13,69,0.0725,1,0,0,0,0,0,0.0500,0.3571,0.4510,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7999,CTX192100040,4,18,"st řepíný, které sám netroufám sl blíže odhsdnouti.K ‘důkl adnému vzdělaní ve","st řepíný, které sám netroufám sl blíže odhsdnouti.K ‘důkl adnému vzdělaní ve",,,ces_Latn,1.0000,ces_Latn,1.0000,430.00,12,77,0.0390,0,0,0,1,0,0,0.0333,0.3636,0.5238,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9018,CTX192100040,4,19,"vědě tetp,po němž toužím, schází m1‘mžno‘st opatřití si neb vypůjčiti","vědě tetp,po němž toužím, schází m1‘mžno‘st opatřití si neb vypůjčiti",,,ces_Latn,1.0000,ces_Latn,1.0000,216.00,10,69,0.0580,0,0,1,0,0,0,0.0550,0.3559,0.4909,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9384,CTX192100040,4,20,různé prameny.,různé prameny.,,,ces_Latn,1.0000,ces_Latn,1.0000,96.00,2,14,0.0714,0,0,0,0,0,0,0.0000,0.3846,0.5833,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX192100040,4,21,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192100040,4,22,""" ■ ■ 3 - b i""",""" ■ ■ 3 - b i",,,,0.0,,0.0,0.0,0,14,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
