categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Clear,0.9161,CTX195704328,1,16,"Dne 26.1X.1957 jsem zajel do Chodoun, abych zjistil možnosti","Dne 26.1X.1957 jsem zajel do Chodoun, abych zjistil možnosti",,,ces_Latn,0.9995,ces_Latn,0.9995,53.00,9,60,0.0500,0,0,1,0,0,0,0.0389,0.3333,0.5952,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9283,CTX195704328,1,17,"výzkumu lužického žárového pohřebiště, plánovaného na srpen 1958# Naleziště","výzkumu lužického žárového pohřebiště, plánovaného na srpen 1958# Naleziště",Na,,ces_Latn,1.0000,ces_Latn,1.0000,38.75,9,75,0.0267,0,0,1,0,0,0,0.0611,0.4127,0.4590,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9127,CTX195704328,1,18,"je asi 1 km vých. od obce v malé pískovně, kde místní občané","je asi 1 km vých. od obce v malé pískovně, kde místní občané",,leziště,ces_Latn,0.9998,ces_Latn,0.9998,60.00,13,60,0.0333,0,0,0,0,0,0,0.0192,0.3830,0.5333,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9689,CTX195704328,1,19,těží dle potřeby písek. Přilehlé pole je oseto vojtěškou. Majitel obou,těží dle potřeby písek. Přilehlé pole je oseto vojtěškou. Majitel obou,,,ces_Latn,1.0000,ces_Latn,1.0000,84.50,11,70,0.0286,0,0,0,0,1,0,0.0000,0.4500,0.5172,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9711,CTX195704328,1,20,pozemků neměl námitek proti provedení výzkumu.,pozemků neměl námitek proti provedení výzkumu.,,,ces_Latn,1.0000,ces_Latn,1.0000,87.00,6,46,0.0217,0,0,0,0,0,0,0.0000,0.4146,0.6250,False,False,False,False,False,False,True,False,False,False,False
Noisy,0.7999,CTX195704328,1,21,"V těchto místech byl koncem r.1954 rozrušen 1 žárový hrob, obložený","V těchto místech byl koncem r.1954 rozrušen 1 žárový hrob, obložený",ob,,ces_Latn,1.0000,ces_Latn,1.0000,43.25,11,67,0.0299,0,0,0,0,0,0,0.0227,0.3462,0.5000,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9674,CTX195704328,1,22,opukovými deskami a s keramikou s hladce vymezenými prsovitý-,opukovými deskami a s keramikou s hladce vymezenými prsovitý-,,ložený,ces_Latn,0.9885,ces_Latn,0.9885,197.00,9,61,0.0164,0,0,0,0,0,0,0.0000,0.4528,0.5769,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9080,CTX195704328,1,23,mi vypnulinami (převzal tehdy referent v zastoupení KM Teplice).,mi vypnulinami (převzal tehdy referent v zastoupení KM Teplice).,,,ces_Latn,1.0000,ces_Latn,1.0000,185.00,9,64,0.0469,0,1,0,0,0,0,0.0389,0.3750,0.5849,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9299,CTX195704328,1,24,V r.1955 získalo odtud museum v Budyni n.Ohří další rozrušený hrob,V r.1955 získalo odtud museum v Budyni n.Ohří další rozrušený hrob,,,ces_Latn,0.9979,ces_Latn,0.9979,197.00,11,66,0.0303,0,0,0,0,0,0,0.0000,0.3846,0.6000,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9204,CTX195704328,1,25,"(velký okřín a zlomky dalších asi 5 nádob; další nález, okolnosti neznámy).","(velký okřín a zlomky dalších asi 5 nádob; další nález, okolnosti neznámy).",ne,,ces_Latn,0.9905,ces_Latn,0.9905,87.00,12,75,0.0667,0,0,0,0,0,0,0.0208,0.3810,0.5000,False,False,False,False,False,False,True,False,False,False,False
Empty,0.0,CTX195704328,1,26,,,,známy).,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.7999,CTX195704328,1,27,"Při své poslední návštěvě 26.IX. jsem zjistil, že těžební","Při své poslední návštěvě 26.IX. jsem zjistil, že těžební",,,ces_Latn,1.0000,ces_Latn,1.0000,14.94,9,57,0.0526,0,0,0,0,0,0,0.0222,0.3404,0.5000,False,False,False,False,False,True,False,False,False,False,False
Clear,0.9178,CTX195704328,1,28,plocha se proti roku 1955 zvětšila cca 5 krát. Odkryvem byl rozrušen,plocha se proti roku 1955 zvětšila cca 5 krát. Odkryvem byl rozrušen,rozru,,ces_Latn,1.0000,ces_Latn,1.0000,77.00,12,68,0.0147,0,0,0,0,0,0,0.0208,0.3654,0.4510,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9739,CTX195704328,1,29,"další, v pořadí již třetí hrob, z jehož obložení se zachovaly","další, v pořadí již třetí hrob, z jehož obložení se zachovaly",,šen,ces_Latn,1.0000,ces_Latn,1.0000,18.00,11,61,0.0328,0,0,0,0,0,0,0.0000,0.3922,0.4490,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9832,CTX195704328,1,30,opět opukové desky. Dále byly nalezeny v přehozeném materiálu zlomky,opět opukové desky. Dále byly nalezeny v přehozeném materiálu zlomky,zlom,,ces_Latn,1.0000,ces_Latn,1.0000,35.75,10,68,0.0147,0,0,0,0,0,0,0.0000,0.4576,0.6379,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9533,CTX195704328,1,31,"z několika nádob (osudí, miska a část spodku nádoby blíže neur-","z několika nádob (osudí, miska a část spodku nádoby blíže neur-",,ky,ces_Latn,1.0000,ces_Latn,1.0000,185.00,11,63,0.0476,0,0,0,0,0,0,0.0000,0.4151,0.5800,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9766,CTX195704328,1,32,citelného tvaru s mřížkovým rýhováním). Poloha všech tří hrobů ukazuje,citelného tvaru s mřížkovým rýhováním). Poloha všech tří hrobů ukazuje,uka,,ces_Latn,1.0000,ces_Latn,1.0000,34.25,10,70,0.0286,0,0,0,0,0,0,0.0000,0.3934,0.4237,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9708,CTX195704328,1,33,"zároveň směr, kam asi další hroby pokračují, totiž na mírnou","zároveň směr, kam asi další hroby pokračují, totiž na mírnou",,zuje,ces_Latn,1.0000,ces_Latn,1.0000,51.25,10,60,0.0333,0,0,0,0,0,0,0.0000,0.4118,0.4286,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9736,CTX195704328,1,34,"vyvýšeninu, zasahující z části již do pole. Při povrchovém sběru","vyvýšeninu, zasahující z části již do pole. Při povrchovém sběru",,,ces_Latn,1.0000,ces_Latn,1.0000,38.75,10,64,0.0312,0,0,0,0,0,0,0.0000,0.4000,0.5094,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9503,CTX195704328,1,35,byl dále nalezen kamenný únětický mlat se žlábkovým sedlem (délka,byl dále nalezen kamenný únětický mlat se žlábkovým sedlem (délka,(dél,,ces_Latn,1.0000,ces_Latn,1.0000,356.00,10,65,0.0154,0,1,0,0,0,0,0.0350,0.3929,0.4909,False,False,False,False,False,False,True,False,False,False,False
Non-text,0.0,CTX195704328,1,36,167 mm). 1——,167 mm). 1——,,ka,,0.0,,0.0,0.0,0,12,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.9773,CTX195704328,1,37,"Navrhuji, aby výzkum v příštím roce byl proveden několika","Navrhuji, aby výzkum v příštím roce byl proveden několika",,,ces_Latn,1.0000,ces_Latn,1.0000,63.75,9,57,0.0175,0,0,0,0,0,0,0.0000,0.3878,0.5208,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9647,CTX195704328,1,38,"příčnými sondami, jimiž by byl praeoex zachycen rozsah pohřebiště,","příčnými sondami, jimiž by byl praeoex zachycen rozsah pohřebiště,",,,ces_Latn,1.0000,ces_Latn,1.0000,70.00,9,66,0.0303,0,0,0,1,0,0,0.0222,0.3966,0.5179,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9815,CTX195704328,1,39,"zejména pak prozkoumat nej bližší okolí pískovny v těch místech, kde","zejména pak prozkoumat nej bližší okolí pískovny v těch místech, kde",,,ces_Latn,1.0000,ces_Latn,1.0000,56.25,11,68,0.0147,0,0,0,0,0,0,0.0000,0.3621,0.4912,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9356,CTX195704328,1,40,bude pravděpodobně těžení pokračovat. Vzhledem k malé mocnosti or-,bude pravděpodobně těžení pokračovat. Vzhledem k malé mocnosti or-,,,ces_Latn,1.0000,ces_Latn,1.0000,39.25,9,66,0.0303,0,0,0,0,0,0,0.0000,0.3793,0.5714,False,False,True,False,False,False,False,False,False,False,False
Non-text,0.0,CTX195704328,1,41,o,o,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Clear,0.8680,CTX195704328,1,42,"nice na nalezišti a poměrně malé ploše návršíčka (cca 300 m ), kde","nice na nalezišti a poměrně malé ploše návršíčka (cca 300 m ), kde",,,ces_Latn,0.9999,ces_Latn,0.9999,115.50,13,66,0.0455,0,0,0,0,0,0,0.0654,0.3922,0.3958,False,False,False,False,False,False,True,False,False,False,False
Clear,0.9418,CTX195704328,1,43,"pohřebiště předpokládám, věřím, že by pohřebiště mohlo být z větší","pohřebiště předpokládám, věřím, že by pohřebiště mohlo být z větší",,,ces_Latn,1.0000,ces_Latn,1.0000,10.25,10,66,0.0303,0,0,0,0,0,0,0.0000,0.3684,0.4727,False,False,True,False,False,False,False,False,False,False,False
Clear,0.9474,CTX195704328,1,44,Poznámka: Pikte pokud možno strojern. Nn konci uvedte datum odoslání a čitelný podpis. Zprávy koreferentú a komisi,Poznámka: Pikte pokud možno strojern. Nn konci uvedte datum odoslání a čitelný podpis. Zprávy koreferentú a komisi,,,ces_Latn,0.9167,ces_Latn,0.9167,179.00,17,114,0.0263,0,0,0,0,0,0,0.0000,0.3980,0.5789,False,False,False,False,False,False,True,False,False,False,False
Clear,0.8834,CTX195704328,1,45,vyhotovto dvojmo.,vyhotovto dvojmo.,,,slk_Latn,0.9645,slk_Latn,0.9645,850.00,2,17,0.0588,0,0,0,0,0,0,0.0000,0.3750,0.7333,False,False,False,False,False,False,True,False,False,False,False
Trash,0.4174,CTX195704328,1,46,/ PT -14332:55,/ PT -14332:55,,,ces_Hang,0.5000,kor_Hang,0.3695,127.00,3,14,0.2143,0,0,0,0,0,0,0.0000,0.0000,0.5000,True,True,False,False,False,False,False,False,False,False,False
Clear,0.9877,CTX195704328,2,1,části prozkoumáno v plánované době v příštím roce,části prozkoumáno v plánované době v příštím roce,,,ces_Latn,1.0000,ces_Latn,1.0000,25.75,8,49,0.0000,0,0,0,0,0,0,0.0000,0.4048,0.5476,False,False,True,False,False,False,False,False,False,False,False
Empty,0.0,CTX195704328,2,2,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Noisy,0.7948,CTX195704328,2,3,V Praze 1. října 1957.,V Praze 1. října 1957.,,,ces_Latn,1.0000,ces_Latn,1.0000,35.75,5,22,0.0909,0,0,0,0,0,0,0.0000,0.3077,0.4545,False,False,False,False,False,True,False,False,False,False,False
Noisy,0.7548,CTX195704328,2,4,J. Hrala,J. Hrala,,,slk_Latn,0.9996,slk_Latn,0.9996,245.00,2,8,0.1250,0,0,0,0,0,0,0.0000,0.2857,0.0000,False,False,False,False,False,True,False,False,False,False,False
